Codigo;ID_Zona;Latitud;Longitud
PH013504;6400158;10.27086337;-75.44518963
PH013584;6400159;10.40849598;-75.51610233
PH006874;6400161;10.39411839;-75.1539156
PH006912;6400153;10.25720609;-75.34575641
PH006970;6400158;10.3787872;-75.47194626
PH006983;6400153;10.41207058;-75.51360033
PH007168;6400158;10.43944587;-75.51543951
PH007178;6400156;10.73904415;-75.26152074
PH007222;6400159;10.28986852;-75.51827916
PH007261;6400156;10.41167854;-75.50390898
PH007268;6400162;10.25584574;-75.33634692
PH007284;6400159;10.41156444;-75.4885479
PH007296;6400156;10.39404449;-75.49358985
PH007333;6400154;10.41141357;-75.49840436
PH007371;6400162;10.37770998;-75.49525391
PH007376;6400157;10.3761237;-75.48853
PH007407;6400161;10.37900143;-75.47564339
PH007414;6400153;10.4187733;-75.52191861
PH007419;6400154;10.41236522;-75.49459796
PH013944;6400153;10.41812562;-75.51942408
PH013953;6400162;10.38401093;-75.49302609
PH014064;6400162;10.38033968;-75.49621423
PH014100;6400161;10.39895848;-75.14562911
PH014195;6400156;10.35792168;-75.49166069
PH014307;6400156;10.23774494;-75.19651185
PH014319;6400157;10.39366257;-75.51954579
PH014395;6400161;10.48452683;-75.49033085
PH014435;6400162;10.37944994;-75.5010491
PH014442;6400156;10.41156086;-75.50220098
PH014459;6400162;10.41360111;-75.45925752
PH014488;6400161;10.37684977;-75.47883153
PH014518;6400153;10.41641;-75.51831332
PH014538;6400162;10.25385017;-75.34801201
PH014581;6400156;10.38850881;-75.45504168
PH014615;6400161;10.33432416;-75.41299191
PH014697;6400154;10.41379087;-75.49432529
PH014221;6400159;10.40808592;-75.45377769
PH014322;6400153;10.4469157;-75.36776867
PH014422;6400157;10.57354031;-75.21326337
PH014456;6400158;10.43976055;-75.51479711
PH014466;6400157;10.39340754;-75.52346084
PH014479;6400154;10.37023716;-75.50722143
PH014509;6400157;10.37905052;-75.48375386
PH014533;6400154;10.33172294;-75.40465411
PH014608;6400157;10.39991838;-75.51715736
PH014621;6400162;10.53363345;-75.39540521
PH014629;6400153;10.36563046;-75.47920167
PH014682;6400161;10.37297883;-75.48065359
PH014686;6400161;10.39462929;-75.50987195
PH014705;6400162;10.24815299;-75.34213329
PH014723;6400158;10.37889725;-75.46570457
PH014737;6400157;10.61624617;-75.14184375
PH014757;6400162;10.43139452;-75.53738391
PH014767;6400153;10.42265502;-75.54632697
PH013883;6400153;10.42423368;-75.55177152
PH013893;6400159;10.40834505;-75.48706424
PH013920;6400162;10.53729364;-75.39998228
PH013978;6400157;10.37780699;-75.48411691
PH014026;6400153;10.40341723;-75.55610012
PH014089;6400154;10.40745312;-75.49490663
PH014098;6400157;10.61375202;-75.14232783
PH014105;6400159;10.40275169;-75.47424361
PH014174;6400162;10.2505585;-75.34347788
PH014252;6400162;10.41634756;-75.45744083
PH014300;6400156;10.73854778;-75.26431979
PH014325;6400162;10.38052861;-75.50039759
PH014329;6400156;10.4130958;-75.50138552
PH014344;6400162;10.38376627;-75.49099904
PH014454;6400159;10.40357198;-75.47810831
PH014569;6400162;10.41132937;-75.46108127
PH014610;6400153;10.42468723;-75.54770663
PH007446;6400154;10.40753599;-75.49213885
PH007501;6400162;10.38645128;-75.49000975
PH007520;6400153;10.4115928;-75.51425437
PH007522;6400162;10.37981601;-75.4931619
PH007574;6400153;10.38879318;-75.47196407
PH007636;6400154;10.32205391;-75.40492809
PH007681;6400162;10.25597851;-75.34372957
PH007723;6400162;10.38034896;-75.49293774
PH007829;6400153;10.25635523;-75.35482798
PH007909;6400153;10.33393228;-75.41231058
PH007960;6400158;10.42434805;-75.52018697
PH007970;6400159;10.40722588;-75.4718854
PH008282;6400153;10.26002895;-75.3440851
PH008373;6400153;10.38856288;-75.47274552
PH008376;6400153;10.39101186;-75.47449898
PH008399;6400159;10.40460238;-75.47309182
PH008432;6400154;10.41016121;-75.49058832
PH008434;6400159;10.40747503;-75.48625217
PH014781;6400153;10.44545113;-75.36405901
PH014786;6400158;10.39590543;-75.50225278
PH014811;6400156;10.56444387;-75.32706198
PH014835;6400162;10.53999225;-75.39312499
PH014850;6400159;10.42095841;-75.44819423
PH014860;6400153;10.45002323;-75.36857162
PH014873;6400159;10.4218245;-75.44958716
PH014957;6400162;10.38225365;-75.49221889
PH014962;6400162;10.38138182;-75.49563247
PH015039;6400158;10.49478128;-75.125643
PH015041;6400156;10.37988701;-75.45447863
PH015066;6400157;10.39789127;-75.49088254
PH015083;6400159;10.42328726;-75.44809758
PH015108;6400153;10.42391991;-75.54651976
PH015164;6400156;10.40760002;-75.50162846
PH015168;6400153;10.4247272;-75.54462612
PH015189;6400161;10.38592159;-75.14022784
PH014614;6400161;10.33232242;-75.41256219
PH014636;6400158;10.38075723;-75.47207739
PH014672;6400154;10.31209763;-75.40531947
PH014700;6400156;10.40565757;-75.50219156
PH014761;6400158;10.39249445;-75.44944408
PH014772;6400162;10.3792646;-75.49723517
PH014827;6400159;10.42312655;-75.5313646
PH014836;6400154;10.32793454;-75.41148461
PH014837;6400159;10.41509443;-75.4444595
PH014841;6400159;10.41678115;-75.44546973
PH014843;6400154;10.41785508;-75.44286476
PH014876;6400159;10.41839651;-75.44756653
PH014902;6400153;10.41640917;-75.51960949
PH014939;6400158;10.37118696;-75.47044259
PH014982;6400157;10.40043628;-75.48518073
PH015021;6400157;10.39889552;-75.48810994
PH015026;6400158;10.53291711;-75.07177121
PH014711;6400162;10.53666621;-75.39448561
PH014747;6400157;10.4091517;-75.52239764
PH014763;6400157;10.40100136;-75.52015213
PH014771;6400159;10.2883807;-75.51688458
PH014782;6400161;10.38937715;-75.14016683
PH014788;6400153;10.2665997;-75.35213577
PH014840;6400159;10.41637175;-75.44419822
PH014844;6400159;10.41809441;-75.44657785
PH014877;6400159;10.41931321;-75.44859884
PH014882;6400159;10.41658536;-75.44652219
PH014888;6400154;10.42477746;-75.44466453
PH014892;6400156;10.41309856;-75.49968705
PH014898;6400154;10.38280908;-75.48503197
PH014945;6400153;10.42190122;-75.5469707
PH014971;6400158;10.43757888;-75.51517043
PH014980;6400156;10.40058294;-75.49777199
PH015008;6400158;10.4985202;-75.12676758
PH015051;6400156;10.41330188;-75.50046946
PH008469;6400154;10.41348757;-75.4967802
PH008494;6400157;10.61677448;-75.13979495
PH008603;6400159;10.39885016;-75.47428323
PH008671;6400157;10.40402391;-75.48866781
PH008690;6400153;10.36548538;-75.477903
PH008750;6400153;10.53634945;-75.39943219
PH008938;6400153;10.36524876;-75.48142899
PH009042;6400161;10.32877611;-75.42163061
PH009078;6400161;10.37018032;-75.47591807
PH009087;6400158;10.42316982;-75.51976405
PH009194;6400157;10.40249945;-75.46503257
PH009226;6400156;10.38709761;-75.45918319
PH009235;6400161;10.3988815;-75.5079006
PH009283;6400158;10.37114705;-75.46953097
PH009306;6400162;10.42750467;-75.53777412
PH009332;6400162;10.43351722;-75.52885262
PH009359;6400159;10.282479;-75.51451434
PH009503;6400156;10.39213847;-75.49749596
PH015197;6400158;10.3982758;-75.50225539
PH015250;6400162;10.37994562;-75.4970796
PH015271;6400159;10.42263267;-75.53068606
PH015303;6400161;10.39437068;-75.51412342
PH015312;6400162;10.37993473;-75.49691749
PH015316;6400154;10.40957263;-75.49452988
PH015326;6400162;10.42965531;-75.53605197
PH015334;6400159;9.96354423;-75.28748916
PH015352;6400158;10.39607037;-75.46239872
PH015354;6400162;10.53626568;-75.39416894
PH015371;6400158;10.3969091;-75.50364865
PH015387;6400153;10.36227896;-75.47757189
PH015398;6400161;10.39326255;-75.51218212
PH015405;6400156;10.41057786;-75.5017242
PH015433;6400157;10.61442335;-75.14226036
PH015474;6400157;10.38749873;-75.52448834
PH015481;6400161;10.47645856;-75.49333639
PH015030;6400156;10.39898369;-75.50166717
PH015048;6400158;10.39538227;-75.50197803
PH015049;6400154;10.41006349;-75.49006261
PH015050;6400161;10.48080343;-75.49110635
PH015069;6400156;10.39776681;-75.49768579
PH015099;6400162;10.53347792;-75.39670098
PH015272;6400159;10.41962557;-75.44686394
PH015285;6400161;10.37122624;-75.4784439
PH015295;6400156;10.38843031;-75.45402768
PH015318;6400154;10.31131847;-75.40620641
PH015327;6400161;10.33560259;-75.41349792
PH015328;6400157;10.39727059;-75.48648761
PH015392;6400156;10.41395083;-75.50815311
PH015394;6400156;10.41347956;-75.5092572
PH015403;6400153;10.38584978;-75.47191244
PH015407;6400162;10.538096;-75.397389
PH015426;6400159;9.96611442;-75.2839878
PH015439;6400161;10.37603665;-75.47775039
PH015053;6400156;10.41106463;-75.49943525
PH015065;6400153;10.2612533;-75.34668765
PH015112;6400156;10.74136037;-75.26251393
PH015144;6400161;10.33133752;-75.42043682
PH015205;6400158;10.38875771;-75.50775142
PH015246;6400153;10.44756974;-75.36637834
PH015252;6400158;10.39637387;-75.50442931
PH015277;6400161;10.37182462;-75.4746829
PH015284;6400158;10.3971478;-75.46205192
PH015324;6400154;10.41096101;-75.48981648
PH015363;6400153;10.41484994;-75.51113991
PH015385;6400157;10.40753219;-75.46564306
PH015413;6400157;10.6105007;-75.14361408
PH015440;6400153;10.41215101;-75.53550722
PH015445;6400158;10.23216035;-75.42582438
PH015457;6400156;10.41433909;-75.50381899
PH015529;6400154;10.42435433;-75.44475009
PH009531;6400158;10.27206714;-75.44285802
PH009537;6400162;10.38077065;-75.49480247
PH009569;6400159;9.97528854;-75.29313092
PH009570;6400159;10.00584188;-75.31718714
PH009691;6400154;10.37275588;-75.49823164
PH009697;6400159;10.40847461;-75.47772036
PH009698;6400157;10.40076233;-75.49239082
PH009707;6400162;10.38580025;-75.48597742
PH009732;6400157;10.37301441;-75.48578547
PH009752;6400162;10.41239086;-75.45860264
PH009785;6400158;10.37407762;-75.46698421
PH009789;6400158;10.3775686;-75.46766392
PH009801;6400162;10.4158908;-75.45733261
PH009933;6400154;10.38932129;-75.47945449
PH009942;6400159;10.4075715;-75.4809669
PH009960;6400153;10.38649372;-75.46698914
PH009979;6400154;10.40829763;-75.49671851
PH015442;6400162;10.43523747;-75.53663883
PH015456;6400154;10.40838488;-75.49193664
PH015463;6400154;10.40918049;-75.49075318
PH015477;6400159;10.41432089;-75.44729099
PH015480;6400161;10.40060128;-75.51041588
PH015521;6400156;10.32384644;-75.48290213
PH015560;6400156;10.40111988;-75.49727272
PH015578;6400159;10.40665219;-75.46982367
PH015579;6400158;10.39611515;-75.46264123
PH015612;6400153;10.36862383;-75.48439808
PH015650;6400161;10.51494229;-75.49567515
PH015652;6400161;10.51448092;-75.49873324
PH015702;6400161;10.37445792;-75.47450392
PH015717;6400157;10.40430762;-75.48378918
PH015777;6400153;10.38796827;-75.47406413
PH015830;6400157;10.40468664;-75.46483113
PH015838;6400154;10.35681401;-75.4995754
PH015557;6400154;10.41359781;-75.496228
PH015559;6400153;10.25855545;-75.35135619
PH015562;6400156;10.40130198;-75.49836979
PH015664;6400158;10.44016316;-75.5166549
PH015693;6400157;10.40402247;-75.51984662
PH015697;6400162;10.38004346;-75.48791596
PH015714;6400162;10.25993289;-75.33426248
PH015719;6400162;10.24572435;-75.34128356
PH015724;6400157;10.41238563;-75.46673376
PH015763;6400157;10.37394459;-75.49043666
PH015782;6400153;10.44747137;-75.36484602
PH015787;6400157;10.39915571;-75.51584028
PH015887;6400161;10.47496269;-75.49479645
PH015921;6400153;10.36409141;-75.47969335
PH015976;6400158;10.42052464;-75.52060109
PH016090;6400161;10.40083344;-75.14804006
PH016092;6400153;10.40926494;-75.53502581
PH015658;6400153;10.41466291;-75.5107981
PH015675;6400156;10.39288108;-75.49529801
PH015709;6400158;10.39053986;-75.50239878
PH015710;6400157;10.61061209;-75.14345415
PH015711;6400159;10.40402022;-75.50971362
PH015721;6400162;10.412075;-75.45994241
PH015722;6400156;10.22665191;-75.19519296
PH015750;6400153;10.25525111;-75.35237527
PH015779;6400153;10.41313798;-75.51356891
PH015796;6400159;10.42109549;-75.53109705
PH015909;6400162;10.41670176;-75.46463795
PH016007;6400159;9.97741737;-75.29507551
PH016033;6400162;10.40911992;-75.45707625
PH016080;6400156;10.38098309;-75.45204174
PH016082;6400156;10.38063161;-75.45565649
PH016187;6400156;10.40650176;-75.5021498
PH016278;6400161;10.39714437;-75.51623574
PH016405;6400157;10.14294391;-75.27621109
PH009995;6400162;10.37551536;-75.49300111
PH010041;6400154;10.33126825;-75.39959249
PH010086;6400153;10.33630982;-75.41215383
PH010122;6400154;10.37098233;-75.49714926
PH010140;6400161;10.37708637;-75.47791573
PH010141;6400153;10.44696136;-75.36805097
PH010159;6400161;10.3770306;-75.47404345
PH010175;6400154;10.33251267;-75.40356941
PH010180;6400157;10.60998332;-75.14169395
PH010184;6400161;10.37839824;-75.47841378
PH010185;6400156;10.41340409;-75.5006784
PH010195;6400157;10.38738986;-75.52413639
PH010201;6400156;10.38484498;-75.45817745
PH010246;6400162;10.37834053;-75.49131889
PH010276;6400158;10.27512078;-75.44373885
PH010395;6400162;10.4373501;-75.52092423
PH010509;6400154;10.35558876;-75.49942195
PH015841;6400157;10.40567748;-75.48738051
PH015891;6400159;10.41494697;-75.52647772
PH015900;6400156;10.38301095;-75.45460103
PH015905;6400153;10.4242648;-75.5488084
PH015972;6400162;10.25497278;-75.34211617
PH016071;6400153;10.41209578;-75.51134662
PH016152;6400159;10.28081238;-75.51642657
PH016183;6400162;10.25438833;-75.34309957
PH016188;6400159;9.97844012;-75.30135753
PH016226;6400156;10.35576194;-75.49492769
PH016322;6400161;10.48193409;-75.49091531
PH016416;6400157;10.61821588;-75.14144907
PH016422;6400153;10.36862547;-75.48146679
PH016480;6400157;10.40504271;-75.51972659
PH016481;6400157;10.40619008;-75.51987648
PH016482;6400161;10.38861466;-75.13646834
PH016495;6400156;10.36427746;-75.48398625
PH016191;6400162;10.38162058;-75.49017199
PH016241;6400159;10.40861056;-75.48400472
PH016299;6400156;10.23230073;-75.19036246
PH016318;6400156;10.35525187;-75.49260752
PH016327;6400157;10.40048203;-75.48747862
PH016351;6400162;10.38142961;-75.49319357
PH016389;6400161;10.49041993;-75.47573794
PH016390;6400157;10.4026694;-75.49257234
PH016398;6400156;10.22754278;-75.19001596
PH016484;6400156;10.39860813;-75.4971771
PH016490;6400159;10.41629341;-75.44569369
PH016493;6400158;10.37180269;-75.47053713
PH016512;6400154;10.38946182;-75.48881352
PH016533;6400161;10.44128406;-75.51760677
PH016577;6400153;10.53274;-75.402272
PH016586;6400154;10.38568058;-75.48338658
PH016591;6400161;10.33437533;-75.42527131
PH016423;6400161;10.38124943;-75.14172999
PH016439;6400161;10.32991696;-75.41737446
PH016454;6400162;10.4133436;-75.45663138
PH016459;6400159;9.983868071;-75.30190196
PH016465;6400153;10.38208544;-75.46446025
PH016503;6400156;10.74295664;-75.26289853
PH016508;6400162;10.38623803;-75.49954605
PH016530;6400153;10.42083911;-75.54526716
PH016540;6400162;10.41576476;-75.45774805
PH016543;6400161;10.32585505;-75.42360376
PH016549;6400159;10.39698695;-75.47787119
PH016553;6400159;10.40982391;-75.51922741
PH016560;6400158;10.37173871;-75.4726316
PH016568;6400154;10.33125764;-75.40543759
PH016570;6400162;10.40549928;-75.45764711
PH016579;6400153;10.41233769;-75.51392205
PH016585;6400158;10.43503355;-75.51539905
PH010510;6400161;10.39941903;-75.50687963
PH010575;6400161;10.44744372;-75.51740629
PH010581;6400153;10.41648961;-75.54213147
PH010609;6400157;10.140647;-75.22536768
PH010620;6400157;10.61047236;-75.14352724
PH010696;6400161;10.33088138;-75.41722396
PH010723;6400154;10.4053457;-75.49172734
PH010741;6400161;10.39797923;-75.14951526
PH010848;6400161;10.39432245;-75.12800328
PH010880;6400161;10.39644948;-75.15495647
PH010905;6400161;10.40033588;-75.50995026
PH010908;6400157;10.40683825;-75.46540117
PH010932;6400156;10.38639741;-75.45845979
PH010995;6400153;10.39384678;-75.56045778
PH011013;6400158;10.39124788;-75.45202406
PH011024;6400158;10.39104677;-75.45325123
PH011033;6400158;10.43520593;-75.51777597
PH016506;6400156;10.38434399;-75.46139778
PH016523;6400161;10.37722363;-75.47873496
PH016527;6400156;10.41197329;-75.50297952
PH016544;6400159;10.39738721;-75.4768971
PH016546;6400157;10.40544039;-75.51720947
PH016556;6400161;10.33081682;-75.41814827
PH016558;6400156;10.23737844;-75.18850528
PH016559;6400159;9.98210482;-75.29969337
PH016566;6400157;10.40286083;-75.48625911
PH016590;6400154;10.37541197;-75.49996935
PH016658;6400156;10.41274914;-75.50638767
PH016666;6400156;10.41125259;-75.50679356
PH016674;6400156;10.40945017;-75.50784059
PH016676;6400156;10.40771368;-75.50829157
PH016677;6400156;10.40812405;-75.50984012
PH016681;6400153;10.409992;-75.51200846
PH016689;6400154;10.42193982;-75.44372292
PH016601;6400161;10.48122524;-75.49117506
PH016609;6400158;10.39198062;-75.45176223
PH016616;6400154;10.44349809;-75.27349593
PH016626;6400154;10.36821113;-75.4975196
PH016639;6400159;10.40819397;-75.4534832
PH016651;6400162;10.24878872;-75.3422625
PH016661;6400157;10.41503391;-75.46424296
PH016671;6400156;10.40832157;-75.50557641
PH016685;6400154;10.42083285;-75.44621017
PH016688;6400154;10.42255946;-75.44445267
PH016714;6400154;10.31283071;-75.40568865
PH016718;6400159;10.4101985;-75.46989328
PH016724;6400157;10.41110288;-75.46469696
PH016763;6400158;10.40068438;-75.45908008
PH016767;6400158;10.40197509;-75.46002019
PH016773;6400158;10.40010762;-75.45861606
PH016789;6400153;10.36772276;-75.47552055
PH016816;6400153;10.39250303;-75.47190258
PH016593;6400157;10.37791714;-75.48905555
PH016597;6400156;10.33322509;-75.48194131
PH016635;6400162;10.44025568;-75.52345701
PH016648;6400156;10.40940357;-75.5025814
PH016675;6400156;10.41342732;-75.50880052
PH016684;6400154;10.419459;-75.44171544
PH016686;6400154;10.42140283;-75.44529594
PH016710;6400162;10.37302591;-75.49572696
PH016712;6400154;10.44694243;-75.27564886
PH016720;6400156;10.39234371;-75.49886611
PH016728;6400162;10.37913068;-75.4902897
PH016779;6400158;10.40058492;-75.45898641
PH016786;6400158;10.40025755;-75.46626667
PH016788;6400153;10.36737983;-75.47613085
PH016793;6400153;10.36523397;-75.48079031
PH016803;6400159;10.24180812;-75.55509008
PH016810;6400157;10.40159139;-75.48515146
PH011097;6400162;10.41535413;-75.4604778
PH011134;6400162;10.25430475;-75.34288839
PH011137;6400156;10.39889694;-75.49892382
PH011138;6400158;10.4363558;-75.51544354
PH011162;6400159;10.40594691;-75.47108995
PH011169;6400161;10.3889865;-75.51436965
PH011174;6400161;10.37168887;-75.4803952
PH011206;6400154;10.38129159;-75.4764667
PH011219;6400156;10.73411208;-75.26486367
PH011222;6400154;10.44122613;-75.27883511
PH011269;6400153;10.36076449;-75.47913462
PH011285;6400161;10.32981317;-75.42321889
PH011290;6400162;10.41102868;-75.45778826
PH011299;6400156;10.38765999;-75.45745594
PH011320;6400161;10.37323338;-75.4775311
PH011330;6400162;10.3783999;-75.49427713
PH011352;6400162;10.38057259;-75.4983414
PH011357;6400154;10.3812132;-75.47624852
PH016713;6400154;10.44765401;-75.28137493
PH016723;6400156;10.41192661;-75.5076921
PH016736;6400162;10.37946601;-75.49850658
PH016751;6400159;10.41564602;-75.52870352
PH016764;6400158;10.40048389;-75.45899928
PH016769;6400158;10.40025404;-75.45900598
PH016795;6400156;10.36317103;-75.48205185
PH016821;6400159;9.97623528;-75.29491158
PH016825;6400157;10.13893328;-75.22535875
PH016836;6400156;10.36276438;-75.48662814
PH016837;6400156;10.36229227;-75.48656859
PH016877;6400162;10.43405135;-75.53178284
PH016893;6400154;10.42437037;-75.44386326
PH016901;6400157;10.40159388;-75.4638524
PH016939;6400157;10.56919656;-75.2141317
PH016941;6400156;10.32402944;-75.48325882
PH016982;6400156;10.38307342;-75.45244151
PH016817;6400161;10.48269627;-75.47442969
PH016834;6400156;10.36411992;-75.48450481
PH016835;6400156;10.3613499;-75.48086163
PH016841;6400156;10.36167782;-75.48717191
PH016890;6400162;10.40945541;-75.46016403
PH016914;6400159;10.26344596;-75.55432913
PH016937;6400157;10.57542373;-75.21478582
PH016978;6400161;10.4811121;-75.49260765
PH016981;6400162;10.25298905;-75.33973485
PH016995;6400161;10.32912745;-75.41789807
PH017087;6400157;10.61910414;-75.20525243
PH017089;6400157;10.61648458;-75.2024491
PH017107;6400156;10.74000878;-75.25955591
PH017126;6400157;10.61761022;-75.20472586
PH017133;6400156;10.34501406;-75.48773411
PH017173;6400158;10.43494781;-75.5191823
PH017206;6400157;10.41424643;-75.46426713
PH016833;6400153;10.4238566;-75.54711219
PH016839;6400158;10.39758108;-75.46321059
PH016863;6400154;10.327083;-75.40798321
PH016879;6400162;10.41226164;-75.46093818
PH016882;6400158;10.40057655;-75.45877028
PH016895;6400159;10.42425681;-75.44689627
PH016980;6400161;10.45125642;-75.51471522
PH016984;6400156;10.38540921;-75.45766323
PH016997;6400159;10.40591247;-75.47501542
PH017006;6400159;10.4135645;-75.52770574
PH017009;6400162;10.413549;-75.457916
PH017030;6400153;10.42059316;-75.54785653
PH017032;6400159;10.42630114;-75.44471094
PH017062;6400154;10.37142774;-75.50006154
PH017065;6400161;10.37527387;-75.48202975
PH017106;6400156;10.73986154;-75.25975138
PH017114;6400156;10.74042915;-75.25949596
PH011411;6400156;10.39279619;-75.49130231
PH011442;6400157;10.39339706;-75.51707161
PH011473;6400153;10.44796658;-75.36910824
PH011522;6400162;10.41548682;-75.45727704
PH011530;6400157;10.37141518;-75.48474748
PH011531;6400157;10.37330875;-75.48368535
PH011627;6400153;10.26199118;-75.35332594
PH011711;6400159;10.29042271;-75.5166991
PH011724;6400156;10.35604686;-75.49005456
PH011755;6400162;10.41630061;-75.45811629
PH011786;6400153;10.3883825;-75.46799339
PH011804;6400154;10.33186888;-75.40615755
PH011818;6400157;10.37825195;-75.48393357
PH011929;6400156;10.205904;-75.21079704
PH011948;6400157;10.3994701;-75.48352488
PH011986;6400159;9.97534485;-75.30131391
PH012008;6400158;10.39559398;-75.4616542
PH012054;6400162;10.37280327;-75.49266392
PH016987;6400156;10.38429042;-75.46143694
PH016993;6400161;10.39772009;-75.14629494
PH017035;6400162;10.53876586;-75.39430897
PH017046;6400156;10.23735397;-75.19577912
PH017110;6400156;10.74052759;-75.25924947
PH017112;6400156;10.74041597;-75.25944548
PH017134;6400162;10.37663319;-75.49488353
PH017142;6400158;10.27346774;-75.44698834
PH017164;6400157;10.61854112;-75.20571627
PH017166;6400157;10.60446307;-75.14113069
PH017189;6400161;10.39758884;-75.15401602
PH017194;6400153;10.26163553;-75.35666998
PH017210;6400154;10.40500949;-75.49233384
PH017236;6400162;10.25790856;-75.33525221
PH017240;6400158;10.49584522;-75.12982028
PH017271;6400158;10.27434274;-75.44341498
PH017289;6400157;10.13401474;-75.24249093
PH017214;6400153;10.54283104;-75.43900039
PH017227;6400159;10.40564668;-75.47266044
PH017232;6400158;10.49068319;-75.1226036
PH017249;6400153;10.38590976;-75.46867447
PH017258;6400156;10.22910904;-75.19213188
PH017287;6400158;10.42747331;-75.51967825
PH017319;6400157;10.13574875;-75.26262636
PH017335;6400154;10.41320024;-75.48824827
PH017338;6400159;9.9895908;-75.30466409
PH017342;6400157;10.04986747;-75.26688036
PH017346;6400157;10.12367614;-75.24346568
PH017353;6400153;10.44763458;-75.36841718
PH017357;6400157;10.6150309;-75.13999209
PH017365;6400157;10.05253327;-75.26917599
PH017419;6400156;10.3939027;-75.49164527
PH017435;6400161;10.39446914;-75.13075056
PH017476;6400161;10.39072986;-75.13932769
PH017120;6400157;10.13418925;-75.24292957
PH017147;6400153;10.33960914;-75.42173266
PH017155;6400156;10.23211518;-75.18719897
PH017158;6400154;10.41821686;-75.44130012
PH017178;6400158;10.43884277;-75.5178157
PH017195;6400156;10.41268571;-75.50404429
PH017199;6400159;10.42577105;-75.44592411
PH017203;6400153;10.44703513;-75.36450286
PH017220;6400162;10.25284775;-75.34118646
PH017245;6400162;10.4143869;-75.46033669
PH017269;6400153;10.26188627;-75.35647821
PH017314;6400159;10.42272459;-75.53163551
PH017320;6400153;10.41412211;-75.50993308
PH017327;6400156;10.33331272;-75.47595407
PH017331;6400156;10.34499525;-75.4869194
PH017332;6400162;10.38335727;-75.49629305
PH017336;6400161;10.33272278;-75.4156888
PH012078;6400158;10.37285144;-75.47284685
PH012150;6400153;10.45141502;-75.37116009
PH012170;6400159;10.40709971;-75.51902397
PH012208;6400162;10.38132809;-75.49772771
PH012240;6400154;10.38507121;-75.47925296
PH012252;6400154;10.33499411;-75.39855938
PH012858;6400153;10.36860165;-75.47413263
PH012874;6400161;10.46235859;-75.50415158
PH013015;6400157;10.39405833;-75.52214367
PH013068;6400162;10.25456476;-75.34337997
PH013143;6400156;10.38831392;-75.45458454
PH013150;6400157;10.37276042;-75.4899922
PH013264;6400153;10.36519853;-75.47690231
PH013279;6400158;10.39202112;-75.45412858
PH013371;6400157;10.39620345;-75.52304536
PH013400;6400153;10.42051296;-75.5478569
PH013408;6400153;10.42053506;-75.54752561
PH017296;6400156;10.16214715;-75.29702436
PH017343;6400157;10.05053829;-75.26723273
PH017352;6400161;10.39564895;-75.51452817
PH017406;6400156;10.40980265;-75.50849307
PH017407;6400153;10.41427568;-75.51592553
PH017411;6400162;10.3826806;-75.50364236
PH017430;6400154;10.4254865;-75.44391529
PH017450;6400161;10.39343656;-75.13509872
PH017483;6400156;10.41271625;-75.4991046
PH017488;6400158;10.40207013;-75.46011296
PH017489;6400159;10.40756766;-75.45277208
PH017517;6400162;10.43220858;-75.5300973
PH017519;6400162;10.25608635;-75.33903982
PH017538;6400157;10.37748653;-75.48420555
PH017552;6400162;10.38320096;-75.502026
PH017554;6400161;10.39936156;-75.14876447
PH017576;6400157;10.37619875;-75.48490877
PH017482;6400161;10.33028541;-75.42765378
PH017506;6400153;10.33824694;-75.41633371
PH017526;6400159;10.41516592;-75.52757541
PH017530;6400162;10.38430651;-75.48878893
PH017543;6400159;10.40544954;-75.51245352
PH017557;6400154;10.33127716;-75.39974961
PH017559;6400162;10.26018345;-75.33488918
PH017560;6400162;10.2561586;-75.33666869
PH017597;6400153;10.41295988;-75.516509
PH017602;6400161;10.47269691;-75.49745746
PH017606;6400162;10.24997926;-75.34551858
PH017610;6400157;10.05242763;-75.26659403
PH017668;6400156;10.38753412;-75.45748451
PH017687;6400159;10.41812509;-75.44831271
PH017712;6400156;10.40917881;-75.50538607
PH017730;6400158;10.40309924;-75.46012135
PH017738;6400157;10.397183;-75.48114453
PH017344;6400157;10.0519628;-75.26809774
PH017366;6400157;10.04127237;-75.26107673
PH017369;6400157;10.37628419;-75.48663489
PH017383;6400161;10.46960236;-75.49914497
PH017385;6400156;10.41266771;-75.50662938
PH017388;6400158;10.28047896;-75.44729546
PH017392;6400161;10.39824284;-75.1482886
PH017433;6400153;10.41179798;-75.51144117
PH017463;6400158;10.39365795;-75.50827136
PH017468;6400154;10.42470326;-75.44336067
PH017473;6400153;10.37004044;-75.4814347
PH017474;6400158;10.49897495;-75.12496664
PH017498;6400159;10.40432291;-75.51531671
PH017499;6400153;10.41430058;-75.5179256
PH017516;6400159;10.41060517;-75.46991934
PH017527;6400159;10.41619197;-75.52951053
PH017533;6400159;10.41871307;-75.44754722
PH017542;6400159;10.40649604;-75.51426448
PH013454;6400158;10.24718243;-75.45178889
PH013517;6400157;10.4044602;-75.46323448
PH013544;6400156;10.23082911;-75.18560895
PH013558;6400159;10.39747309;-75.47833532
PH013591;6400162;10.5315662;-75.39623016
PH013620;6400159;10.40804443;-75.48478195
PH013622;6400161;10.39854518;-75.50847899
PH013642;6400158;10.40275697;-75.45908812
PH013746;6400153;10.53574817;-75.4012664
PH013984;6400156;10.35689769;-75.48199643
PH014060;6400153;10.38908803;-75.47558847
PH014113;6400158;10.42350382;-75.51946117
